movieId,rating
292,1
292,3
292,3
292,3
292,4.5
292,3.5
292,5
292,3
292,3
292,4
292,3.5
292,3
292,3
292,4
292,3
292,5
292,3
292,4
292,3
292,5
292,5
292,4
292,3
292,3
292,3.5
292,4
292,1
292,3
292,3
292,3.5
292,4
292,3
292,5
292,3
292,4
292,3
292,2.5
292,3
292,3
292,4
292,2.5
292,3
293,3
293,3
293,4
293,3.5
293,4.5
293,4
293,3
293,4
293,4.5
293,4
293,4
293,4
293,5
293,4.5
293,5
293,3.5
293,4
293,4
293,5
293,4
293,3.5
293,4
293,4.5
293,5
293,3
293,4
293,5
293,5
293,3
293,5
293,3.5
293,4
293,4
293,4
293,1
293,5
293,1
293,4.5
293,3
293,4.5
293,5
293,5
293,3.5
293,3
293,5
293,4.5
293,3
293,4
293,3
293,4
293,4.5
293,4
293,4
293,5
293,5
293,4.5
293,5
293,4.5
293,3
293,4
293,3.5
293,3
293,4
293,3.5
293,1
293,4
293,3
293,5
293,3.5
293,5
293,3
293,4.5
293,3.5
293,4
293,3
293,3.5
293,5
293,4
293,5
293,4.5
293,4
293,3.5
293,4
293,5
293,3
293,4.5
293,5
293,5
293,5
293,5
293,3
293,4
293,3
293,5
293,4
293,5
293,3.5
293,4.5
293,3
293,4
293,5
293,4
293,5
293,4
293,4
293,3.5
293,4.5
293,4
293,5
293,4.5
293,5
293,4
293,3
293,3
293,3
293,5
293,4.5
293,4
293,5
293,4.5
293,4
293,3.5
293,5
293,5
293,3
293,4
293,5
293,3
293,2
293,3
293,4.5
293,4
293,5
296,3
296,1
296,5
296,2
296,4
296,1
296,3
296,4
296,3
296,5
296,4
296,3.5
296,3.5
296,4
296,4
296,4.5
296,3.5
296,5
296,5
296,5
296,3
296,5
296,5
296,5
296,5
296,3
296,5
296,4
296,3
296,4
296,3
296,5
296,4.5
296,5
296,4.5
296,5
296,4.5
296,2
296,5
296,4.5
296,5
296,4.5
296,4
296,3
296,4
296,4.5
296,4
296,5
296,5
296,3.5
296,5
296,5
296,5
296,3
296,5
296,4.5
296,5
296,4
296,4
296,4
296,4
296,5
296,4
296,4.5
296,4.5
296,1
296,4
296,4
296,4
296,3
296,4
296,4
296,1
296,3
296,4
296,4
296,5
296,4
296,4
296,4.5
296,3
296,5
296,0.5
296,5
296,3
296,4.5
296,3
296,4.5
296,2
296,5
296,1
296,3
296,3
296,5
296,4.5
296,4
296,2
296,5
296,4.5
296,5
296,3
296,4
296,5
296,5
296,5
296,4
296,5
296,5
296,4
296,5
296,4.5
296,0.5
296,4.5
296,3.5
296,3.5
296,2
296,4
296,5
296,5
296,4
296,3
296,4.5
296,4.5
296,5
296,4
296,5
296,4
296,4
296,5
296,2
296,4.5
296,5
296,4
296,4
296,4
296,5
296,5
296,4.5
296,5
296,3
296,3
296,5
296,4
296,5
296,5
296,5
296,4
296,4
296,4
296,5
296,5
296,5
296,3
296,4
296,5
296,4.5
296,4.5
296,4.5
296,5
296,5
296,5
296,4.5
296,3.5
296,5
296,1
296,5
296,4.5
296,5
296,4
296,5
296,4
296,5
296,4
296,5
296,4
296,4
296,5
296,5
296,4.5
296,2.5
296,4
296,4.5
296,3.5
296,5
296,4
296,4.5
296,5
296,5
296,4.5
296,4.5
296,4
296,5
296,5
296,5
296,5
296,4
296,5
296,5
296,2
296,5
296,5
296,5
296,4
296,5
296,5
296,5
296,3
296,5
296,5
296,5
296,5
296,3
296,4.5
296,5
296,2
296,5
296,5
296,5
296,5
296,4
296,5
296,4.5
296,5
296,4
296,4.5
296,4.5
296,4
296,3.5
296,4.5
296,4.5
296,2.5
296,5
296,5
296,5
296,5
296,4
296,5
296,4
296,4
296,5
296,5
296,5
296,4
296,4
296,2.5
296,4
296,4.5
296,3
296,5
296,3
296,4
296,4
296,3
296,4.5
296,4
296,5
296,5
296,4
296,4
296,4
296,5
296,4
296,3.5
296,5
296,4.5
296,4
296,5
296,4
296,4
296,5
296,3.5
296,3.5
296,4
296,5
296,4
296,3
296,3
296,4
296,4.5
296,5
296,5
296,4
296,4.5
296,5
296,5
296,3
296,5
296,5
296,4
296,3
296,5
296,5
296,5
296,5
296,4.5
296,4
296,5
296,4.5
296,5
296,5
296,5
296,2
296,5
296,3
296,5
296,4
296,5
316,3
316,2
316,5
316,2
316,3.5
316,4
316,4
316,4
316,3
316,5
316,3
316,2
316,4
316,4
316,4
316,4.5
316,3
316,3
316,3
316,3.5
316,4
316,4
316,5
316,4
316,2
316,3
316,3
316,3
316,1
316,4.5
316,3
316,4
316,2
316,2
316,4
316,2
316,3
316,5
316,4
316,3
316,3
316,2.5
316,4
316,1
316,4
316,5
316,3
316,2.5
316,2
316,2.5
316,4
316,4
316,3
316,3
316,3.5
316,3.5
316,5
316,3
316,3.5
316,4
316,3
316,3
316,3
316,4
316,2
316,4
316,2.5
316,4.5
316,3
316,3
316,4
316,3.5
316,3
316,3
316,4
316,4
316,2
316,5
316,3
316,3
316,5
316,3.5
316,3
316,3.5
316,2
316,3
316,3
316,3.5
316,4
316,3
316,3.5
316,3
316,3.5
316,2
316,3.5
316,4
316,3
316,3
316,5
316,3
316,3
316,4
316,3
316,3
316,3.5
316,3
316,4
316,5
316,3
316,3
316,3
316,3
316,2
316,3
316,3
316,4
316,3
316,3.5
316,5
316,4
316,3
316,4
316,4.5
316,4
316,4
316,3.5
316,4
316,4
316,2
316,4
316,3
316,4
316,2
316,4
316,4
316,3
316,3
316,4
316,3
316,3
318,3
318,3
318,5
318,5
318,4
318,3
318,5
318,4
318,5
318,5
318,5
318,4.5
318,3.5
318,4.5
318,5
318,5
318,4
318,4
318,4
318,4
318,5
318,5
318,4
318,4
318,4
318,4
318,4
318,3.5
318,5
318,4
318,4
318,5
318,4
318,5
318,4
318,5
318,5
318,4
318,4.5
318,4.5
318,3
318,5
318,4.5
318,5
318,3
318,4.5
318,5
318,3
318,5
318,5
318,4.5
318,5
318,2
318,4
318,5
318,5
318,4
318,5
318,5
318,5
318,5
318,5
318,4.5
318,5
318,4.5
318,5
318,5
318,4
318,4.5
318,4
318,5
318,5
318,4
318,4.5
318,4
318,5
318,3.5
318,4
318,4
318,3
318,3.5
318,4.5
318,4.5
318,5
318,5
318,4.5
318,5
318,5
318,5
318,5
318,5
318,5
318,5
318,5
318,4.5
318,3
318,4
318,4
318,4
318,3.5
318,5
318,4
318,5
318,4
318,5
318,4
318,4
318,5
318,5
318,4.5
318,5
318,5
318,5
318,4
318,4.5
318,4
318,4
318,5
318,3
318,5
318,5
318,4
318,4.5
318,5
318,3
318,3.5
318,4
318,4.5
318,4.5
318,5
318,5
318,4.5
318,5
318,5
318,4.5
318,3
318,5
318,4
318,4
318,4.5
318,4
318,5
318,4.5
318,4.5
318,5
318,4
318,5
318,5
318,5
318,5
318,5
318,3.5
318,4
318,4
318,5
318,4.5
318,1
318,4
318,3
318,5
318,4
318,4
318,4.5
318,4
318,5
318,5
318,4.5
318,4.5
318,5
318,2
318,4.5
318,5
318,4.5
318,3.5
318,5
318,5
318,5
318,5
318,4
318,5
318,4.5
318,5
318,5
318,5
318,5
318,4.5
318,4.5
318,4
318,3
318,4.5
318,4
318,4.5
318,5
318,3.5
318,5
318,5
318,4
318,5
318,4.5
318,3
318,3
318,3.5
318,5
318,5
318,3
318,3.5
318,5
318,4.5
318,5
318,4
318,4.5
318,4
318,5
318,4
318,5
318,5
318,5
318,3
318,5
318,5
318,5
318,4.5
318,5
318,5
318,5
318,3.5
318,5
318,3.5
318,5
318,3
318,4.5
318,4
318,5
318,4
318,5
318,5
318,5
318,5
318,4
318,5
318,5
318,5
318,5
318,5
318,4.5
318,4
318,5
318,3
318,3
318,5
318,4
318,5
318,5
318,5
318,5
318,5
318,5
318,5
318,5
318,5
318,3
318,5
318,5
318,3
318,5
318,5
318,4
318,5
318,5
318,5
318,5
318,4
318,5
318,5
318,5
318,5
318,1
318,4.5
318,4
318,4
318,4
318,4
318,4
318,5
318,4
318,4.5
318,4
318,5
318,4.5
318,5
318,5
318,5
318,3
318,4
318,5
318,4
318,5
318,4.5
318,5
318,5
318,5
318,5
318,5
318,5
318,5
318,4.5
318,4
318,4.5
318,4
318,3.5
318,5
318,5
318,3.5
318,5
318,4.5
318,4
318,3
329,4
329,4
329,2
329,3
329,3
329,3
329,5
329,4
329,3
329,3
329,4
329,4
329,2
329,5
329,4
329,2
329,3
329,2
329,2.5
329,3
329,4
329,3
329,2
329,2
329,3
329,1
329,1
329,4
329,3
329,5
329,3
329,4
329,4
329,4
329,3
329,3
329,3
329,3
329,4.5
329,4
329,5
329,3
329,3.5
329,4
329,4
329,3
329,3
329,3.5
329,3
329,5
329,4
329,3
329,3
329,3
329,2
329,3
329,3
329,3
329,3
329,3
329,3
329,3
329,3.5
329,3
329,4
329,4
329,3
329,4
329,4
329,3
329,2
329,4
329,4
329,5
329,3
329,4
329,4.5
329,4
329,5
329,3.5
329,4.5
329,3
329,4
329,3
329,3
329,4
329,3.5
329,3
329,3
329,3.5
329,3
329,5
329,3.5
329,4
329,3
329,4
329,4
329,4
329,3
329,3
329,4
329,3
329,4
329,3
329,3
329,3
329,3
329,3
344,3
344,3
344,2
344,2.5
344,2
344,3
344,3
344,5
344,4
344,2
344,4
344,4
344,3
344,3
344,5
344,1
344,3
344,5
344,3.5
344,2.5
344,3.5
344,4
344,1
344,3.5
344,3
344,3
344,5
344,4
344,3.5
344,3
344,2
344,2
344,3
344,3.5
344,1
344,4
344,1.5
344,3
344,1
344,2
344,4
344,3.5
344,2
344,2
344,3
344,3.5
344,3
344,5
344,2
344,4
344,3
344,3
344,4
344,4
344,3
344,4
344,2
344,4
344,1
344,4.5
344,3
344,3
344,2
344,2
344,5
344,3
344,3.5
344,3.5
344,5
344,4
344,4.5
344,5
344,3
344,2
344,5
344,3
344,2
344,2
344,3
344,4
344,2
344,4.5
344,3.5
344,3
344,0.5
344,2
344,4
344,3.5
344,3
344,4
344,3.5
344,5
344,2.5
344,1.5
344,3
344,4
344,4
344,2
344,3
344,2
344,5
344,3
344,4
344,3
344,3.5
344,2
344,4.5
344,2
344,2
344,3
344,3.5
344,0.5
344,1.5
344,3
344,1
344,4
344,3
344,3
344,3
344,4
344,3
344,3
344,2
344,3
344,3
344,1
344,3
344,3.5
344,4
344,3
344,1.5
344,1
344,4.5
344,2
344,4
344,2
344,2.5
344,1
344,3
344,3.5
344,3
344,4
344,4
344,4
344,3
344,3.5
344,3
344,4
344,5
344,1
344,3
344,3
344,3
344,4
344,1.5
344,2.5
344,3
344,2
344,2
344,3.5
344,3
349,4
349,3
349,5
349,5
349,3
349,3
349,4
349,4
349,3
349,3
349,4
349,4
349,3
349,4
349,3
349,4
349,5
349,4
349,4
349,3
349,3
349,3
349,4
349,2
349,2
349,4
349,2
349,5
349,4
349,3
349,3.5
349,4
349,4
349,4
349,4
349,4
349,5
349,3.5
349,4
349,4
349,4
349,4
349,3
349,4.5
349,3
349,3
349,4
349,3
349,3
349,4
349,2
349,4
349,4
349,4
349,3
349,3
349,4
349,5
349,4
349,3.5
349,4
349,3
349,4
349,4
349,3
349,2
349,3
349,3
349,4
349,3
349,3
349,3
349,3.5
349,3
349,3
349,4
349,4
349,4
349,5
349,4
349,2
349,4
349,3
349,3
349,3
349,5
349,4
349,3
349,5
349,3
349,3
349,2.5
349,5
349,4
349,5
349,5
349,3
349,3
349,3
349,4
349,4
349,3
349,5
349,4
349,3.5
349,4
349,3
349,3
349,2
349,4
356,4
356,5
356,5
356,3
356,3.5
356,5
356,4
356,5
356,3.5
356,5
356,4.5
356,2
356,4.5
356,5
356,4.5
356,3
356,5
356,4
356,4.5
356,5
356,4
356,4
356,3
356,2
356,5
356,5
356,5
356,4.5
356,4
356,3
356,5
356,4
356,5
356,4
356,4
356,5
356,3.5
356,4
356,5
356,4.5
356,3.5
356,4
356,4
356,4
356,1
356,3
356,2
356,4.5
356,4.5
356,5
356,4
356,0.5
356,3
356,5
356,3
356,5
356,4
356,5
356,4
356,4
356,3.5
356,5
356,5
356,3.5
356,4
356,4
356,4
356,4
356,4
356,5
356,5
356,5
356,4
356,3
356,4
356,4
356,3.5
356,4
356,4
356,4
356,5
356,4
356,4
356,3.5
356,5
356,3
356,4
356,3
356,5
356,4
356,3
356,4
356,4.5
356,4
356,5
356,3
356,5
356,4.5
356,5
356,5
356,5
356,2
356,5
356,4
356,5
356,3
356,3
356,5
356,2
356,4
356,5
356,5
356,4
356,4.5
356,4.5
356,3.5
356,3.5
356,2
356,5
356,3.5
356,4
356,5
356,4
356,5
356,4
356,4
356,5
356,5
356,2
356,5
356,5
356,4
356,5
356,3.5
356,5
356,4.5
356,5
356,5
356,5
356,4
356,3.5
356,4
356,2
356,4.5
356,3
356,5
356,3
356,4
356,4.5
356,5
356,5
356,4.5
356,5
356,4.5
356,5
356,5
356,3
356,4
356,4
356,5
356,4.5
356,4
356,2.5
356,4
356,4
356,5
356,4.5
356,4
356,5
356,3.5
356,3.5
356,2
356,5
356,5
356,3
356,5
356,4.5
356,4
356,4
356,4.5
356,4
356,3
356,3.5
356,5
356,4
356,5
356,4.5
356,5
356,4.5
356,4
356,3.5
356,3.5
356,4.5
356,4.5
356,5
356,4
356,3
356,4
356,4
356,4.5
356,3.5
356,5
356,5
356,4
356,4.5
356,4
356,4
356,5
356,4
356,3
356,5
356,4.5
356,3.5
356,4
356,5
356,5
356,5
356,2.5
356,4
356,4
356,4.5
356,4
356,5
356,5
356,5
356,3
356,3
356,4.5
356,4.5
356,4
356,3
356,4
356,5
356,5
356,5
356,3
356,3
356,4
356,3
356,5
356,5
356,5
356,5
356,4.5
356,5
356,2.5
356,4
356,5
356,5
356,5
356,5
356,3
356,3
356,5
356,5
356,5
356,5
356,5
356,5
356,5
356,4
356,3.5
356,4.5
356,4
356,5
356,4
356,4
356,4
356,4.5
356,5
356,4
356,5
356,3.5
356,5
356,3.5
356,3.5
356,4.5
356,4
356,5
356,5
356,5
356,4.5
356,5
356,5
356,5
356,3
356,5
356,4
356,4.5
356,4
356,5
356,4
356,3.5
356,4
356,5
356,4
356,3
356,4
356,5
356,3
356,5
356,3
356,4
356,4
356,4.5
356,5
356,5
356,4
356,4.5
356,4
356,5
356,4
356,3
356,5
356,5
356,4
356,5
356,4
356,3.5
356,5
356,3.5
356,4
356,3
356,3
356,3
356,4
356,3
356,4
356,3
357,3
357,2
357,3
357,5
357,3.5
357,4
357,3
357,0.5
357,5
357,4
357,4
357,4
357,3
357,4
357,4.5
357,5
357,1
357,3.5
357,4
357,2.5
357,1.5
357,4
357,1
357,4
357,5
357,4
357,0.5
357,4
357,3
357,3.5
357,4
357,3
357,2.5
357,5
357,5
357,1
357,5
357,4
357,4
357,3
357,4
357,4
357,5
357,4
357,5
357,4
357,4
357,2
357,2.5
357,5
357,5
357,3
357,0.5
357,4
357,4
357,3.5
357,4.5
357,3
357,4
357,4
357,4
357,2
357,4
357,3
357,4.5
357,4
357,4
357,4
357,3
357,4
357,3
357,4
357,4
357,3
357,3
357,5
357,4
357,3
357,4
357,3
357,4
357,3
357,3.5
357,4.5
357,5
357,1
357,4
357,4
357,3
357,4
357,3
357,4
357,4
357,3
357,4
357,2
357,5
357,2.5
357,1
357,4
357,4
357,4
357,3
364,3
364,5
364,5
364,3
364,3
364,3
364,5
364,4
364,4
364,2
364,4
364,5
364,4
364,5
364,5
364,5
364,5
364,5
364,4
364,4
364,4
364,4
364,4.5
364,2
364,3.5
364,3.5
364,3.5
364,4
364,3
364,4
364,3
364,4
364,3
364,3.5
364,4
364,4
364,5
364,5
364,4.5
364,3
364,5
364,4
364,4
364,4
364,4.5
364,3
364,5
364,4.5
364,3
364,4
364,4
364,4
364,4
364,5
364,4
364,3
364,3
364,5
364,4.5
364,2.5
364,3.5
364,4
364,3
364,3.5
364,3.5
364,5
364,5
364,4
364,4
364,5
364,5
364,5
364,3.5
364,5
364,4
364,5
364,4.5
364,5
364,3
364,4.5
364,3.5
364,2
364,3
364,3
364,4
364,4.5
364,5
364,4
364,4
364,1.5
364,3
364,4
364,4
364,4
364,4
364,4
364,3.5
364,4
364,5
364,4.5
364,3
364,5
364,4
364,3
364,3
364,3
364,3.5
364,4
364,3
364,4
364,4
364,4.5
364,4.5
364,3
364,5
364,5
364,4
364,4.5
364,3
364,4
364,5
364,3
364,5
364,1
364,2.5
364,4
364,4.5
364,4.5
364,4
364,4
364,3.5
364,4
364,5
364,4
364,5
364,3
364,3
364,4
364,4
364,4
364,4.5
364,3
364,5
364,4
364,4
364,4
364,4.5
364,3
364,5
364,5
364,4
364,4
364,4
364,5
364,2
364,2.5
364,3.5
364,4.5
364,5
364,3
364,5
364,3
364,4.5
364,5
364,3.5
364,5
364,4
364,3
364,2.5
364,4
364,4
364,3.5
367,4
367,4
367,4
367,3
367,1
367,2.5
367,4
367,3
367,4
367,2
367,4
367,5
367,4
367,4
367,3
367,3
367,4
367,4
367,4
367,3.5
367,3
367,1
367,3.5
367,3.5
367,5
367,3
367,5
367,3.5
367,3
367,3
367,5
367,3
367,5
367,3
367,3
367,4
367,4
367,2.5
367,4
367,3
367,5
367,3.5
367,3
367,3
367,3
367,3
367,3.5
367,3
367,3
367,3
367,1.5
367,3
367,3
367,3
367,3.5
367,3.5
367,4
367,4
367,3
367,4
367,3
367,4
367,4
367,2.5
367,5
367,2
367,2.5
367,4
367,2.5
367,1.5
367,2
367,3
367,2.5
367,4
367,3
367,1
367,4
367,4
367,3
367,3
367,4
367,3
367,3.5
367,1
367,2
367,5
367,1
367,3
367,1
367,3
367,3
367,4
367,3
367,2
367,4
367,0.5
367,3
367,2.5
367,2.5
367,2
367,3
367,3
367,4
367,3
367,4
367,3
367,5
367,3
367,3
367,2.5
367,2
367,4
367,1
367,5
367,1
367,4
367,3
367,3
367,1.5
367,2
367,4.5
367,2
367,3.5
367,3
367,3
367,4
367,4.5
367,5
367,3.5
367,4
367,4
367,2
367,3
367,3
367,3
367,4
367,2
367,3
367,4
367,1
367,3
367,4
367,3.5
367,3
367,1
367,3
367,4
367,4
367,3
367,3
367,3
367,5
367,3
367,4
367,3
367,2
367,3.5
377,5
377,4
377,3
377,3
377,2.5
377,4
377,1.5
377,5
377,4.5
377,3
377,3
377,3
377,3
377,2
377,5
377,2.5
377,3
377,5
377,3.5
377,3.5
377,4
377,3
377,4
377,3
377,3
377,5
377,4
377,4
377,3
377,3
377,3.5
377,3
377,3
377,5
377,3
377,4
377,4
377,4
377,3.5
377,3
377,3
377,4
377,3
377,4.5
377,4
377,3
377,4
377,3
377,3.5
377,5
377,3
377,2.5
377,5
377,4
377,2
377,4
377,2
377,4
377,3
377,3.5
377,3.5
377,4
377,2.5
377,4
377,3
377,3.5
377,4
377,5
377,5
377,5
377,4
377,4
377,4
377,3
377,2
377,3.5
377,3.5
377,3.5
377,5
377,4
377,3
377,3.5
377,2
377,2.5
377,3
377,3
377,4
377,1
377,2
377,3
377,3.5
377,3
377,2.5
377,0.5
377,3.5
377,3
377,4
377,5
377,4
377,3
377,3
377,2
377,5
377,2
377,2
377,5
377,4
377,3
377,2
377,3
377,5
377,4
377,3
377,4
377,3.5
377,4
377,3.5
377,2.5
377,4
377,4
377,3
377,3
377,4
377,4
377,4
377,4
377,5
377,1
377,4
377,3
377,4
377,4
377,3
377,3
377,3.5
377,1.5
377,4
377,3.5
377,4
377,5
377,4
377,3
377,5
377,3.5
377,3
377,3
377,5
377,4
377,3.5
377,4
377,4
377,3.5
377,4
377,4
377,5
377,3.5
377,5
377,3
377,5
377,3
377,3
377,2.5
377,4.5
377,4
377,3
377,2
377,4
377,5
377,5
377,2.5
377,5
380,2
380,4
380,3
380,5
380,4
380,2.5
380,3
380,3
380,2
380,3
380,3
380,0.5
380,3
380,3
380,4
380,5
380,4
380,4
380,4
380,3
380,3.5
380,3.5
380,4
380,2
380,4
380,3
380,3.5
380,5
380,3
380,3
380,5
380,3.5
380,3
380,3.5
380,4
380,3
380,1
380,4
380,3
380,5
380,3
380,3
380,2
380,3
380,3
380,4
380,4
380,3
380,3
380,3.5
380,5
380,3
380,5
380,3
380,4
380,4
380,2
380,3
380,4
380,4
380,2
380,3
380,5
380,3
380,4
380,2
380,2
380,3
380,4.5
380,3
380,4
380,3
380,4
380,3.5
380,3
380,4
380,3
380,4
380,4
380,2.5
380,3
380,4
380,4
380,4
380,3
380,4
380,4
380,3
380,5
380,2
380,5
380,2
380,3
380,4.5
380,4.5
380,5
380,3
380,3
380,4
380,3
380,3
380,4
380,5
380,5
380,3.5
380,4
380,5
380,3.5
380,3
380,3
380,2
380,2
380,3
380,3
380,5
380,3
380,4
380,4
380,2.5
380,2
380,5
380,2.5
380,3
380,5
380,4
380,2
380,4
380,3
380,5
380,4
380,3
380,3
380,3
380,4
380,4
380,5
380,4
380,3
380,2.5
380,4
380,5
380,3
380,3.5
380,3
380,3
380,4
380,4.5
380,2
380,4
380,5
380,4
380,3
380,4
380,3.5
380,4
380,3
380,3
380,3.5
380,4.5
380,4
380,4
380,5
380,4.5
380,4
380,3
380,3
380,5
380,4.5
380,2
380,3
380,3
380,3
380,2
380,3
380,3
380,4
380,3
380,5
434,4
434,3
434,4
434,3
434,2
434,2
434,3
434,4
434,5
434,4
434,3
434,2
434,3
434,2
434,5
434,3
434,4
434,3
434,3
434,3
434,0.5
434,3
434,4
434,3
434,3
434,3
434,3
434,3
434,3
434,3
434,2.5
434,3
434,3
434,2
434,4
434,4
434,3
434,3
434,3
434,3
434,3
434,3
434,4
434,5
434,3.5
434,4
434,3
434,1
434,1
434,1
434,1
434,3
434,3
434,3
434,3
434,3
434,3
434,3
434,3
434,1
434,2
434,5
434,3
434,3
434,3
434,2.5
434,4
434,2.5
434,3
434,2
434,4
434,3
434,4
434,3
434,3
434,3
434,3
434,2.5
434,4
434,3
434,2.5
434,3
434,3
434,5
434,3
434,3
434,2
434,2.5
434,2
434,4
434,2.5
434,4
434,5
434,3
434,3
434,2
434,2
434,3
434,4
434,4
434,3
454,4
454,4
454,2.5
454,4
454,4
454,4
454,4
454,5
454,3
454,3
454,3
454,3.5
454,3.5
454,4
454,3
454,4
454,4
454,3
454,4
454,3
454,3
454,5
454,3
454,4
454,3
454,4
454,3
454,5
454,4
454,2.5
454,4.5
454,4
454,5
454,4
454,4
454,3
454,4
454,3
454,3
454,1
454,4
454,3
454,4
454,3
454,1
454,4
454,3
454,3.5
454,5
454,4.5
454,3
454,2
454,3
454,4
454,3.5
454,3
454,4
454,4
454,4
454,3.5
454,3
454,2
454,3
454,4
454,3
454,3
454,2
454,3
454,3
454,4
454,3
454,3
454,5
454,4
454,3
454,3
454,4
454,4
454,4
454,2.5
454,5
454,3
454,4
454,3
454,5
454,5
454,4
454,4
454,3
454,5
454,3.5
454,5
454,3
454,4
454,3
454,3
454,2.5
454,3
454,4
454,3
454,3
457,5
457,5
457,4
457,5
457,3
457,5
457,3.5
457,4
457,3.5
457,4
457,3
457,5
457,4
457,5
457,4
457,3
457,4
457,5
457,4
457,5
457,3
457,4
457,5
457,5
457,3
457,4.5
457,4.5
457,4
457,4
457,4
457,4
457,4
457,4
457,4
457,4
457,4
457,3
457,4
457,3
457,5
457,4
457,4
457,5
457,4
457,4
457,3.5
457,2
457,3.5
457,4
457,3
457,5
457,5
457,5
457,4
457,4
457,3.5
457,5
457,3.5
457,4
457,3
457,3
457,4
457,4.5
457,3
457,4
457,5
457,4
457,4
457,3
457,5
457,5
457,4.5
457,4
457,2
457,4
457,4
457,4
457,3.5
457,4
457,3
457,4
457,4
457,4
457,4
457,4
457,5
457,4
457,3
457,3
457,4
457,2
457,3
457,3
457,3
457,3.5
457,2.5
457,2.5
457,4
457,5
457,4
457,5
457,3.5
457,4.5
457,3
457,5
457,3
457,3
457,4
457,5
457,4
457,4
457,4
457,4
457,3
457,4
457,5
457,4
457,4
457,4
457,4
457,4
457,5
457,5
457,3.5
457,4.5
457,3.5
457,5
457,4
457,4
457,3
457,4
457,4
457,4
457,5
457,4
457,5
457,0.5
457,4
457,3
457,4
457,5
457,5
457,5
457,3.5
457,2.5
457,4
457,5
457,4
457,4
457,5
457,4
457,4.5
457,5
457,4.5
457,4
457,4
457,2.5
457,5
457,3.5
457,4
457,5
457,5
457,3
457,5
457,4
457,3
457,4
457,4
457,4
457,4
457,5
457,4.5
457,4
457,3
457,4
457,4.5
457,5
457,4
457,5
457,4.5
457,3.5
457,5
457,3
457,3
457,5
457,3
457,5
457,3
457,4
457,4.5
480,4
480,5
480,5
480,4
480,4
480,3
480,4.5
480,3.5
480,2
480,4
480,4
480,2.5
480,3
480,4
480,4
480,3
480,5
480,5
480,4
480,3
480,2.5
480,4
480,3
480,3.5
480,2
480,4
480,5
480,4
480,4
480,3
480,3
480,3
480,4.5
480,5
480,4
480,3.5
480,5
480,3
480,4
480,4
480,3
480,2.5
480,5
480,5
480,4
480,4
480,4
480,3.5
480,3
480,3.5
480,3
480,5
480,3.5
480,4
480,3
480,3
480,3
480,3
480,3
480,3
480,2
480,5
480,4
480,3.5
480,4
480,3
480,4
480,5
480,3.5
480,3
480,4
480,5
480,3.5
480,4
480,4
480,5
480,2
480,3
480,3.5
480,5
480,4
480,3
480,4
480,4
480,5
480,3
480,3.5
480,4
480,3
480,3
480,5
480,4
480,4
480,4
480,4.5
480,4
480,4
480,2
480,4
480,4
480,5
480,4
480,3.5
480,4
480,5
480,4
480,4
480,5
480,2
480,4
480,4
480,3
480,5
480,3.5
480,4
480,2
480,3.5
480,3
480,3
480,3
480,4
480,4
480,3.5
480,3.5
480,2
480,2
480,3.5
480,3
480,4
480,5
480,2
480,2.5
480,4
480,3
480,4
480,4
480,3
480,4
480,4
480,4
480,4
480,4
480,4
480,4
480,5
480,4
480,4
480,4
480,2
480,3
480,2
480,3
480,4
480,3
480,4
480,4
480,5
480,4
480,4
480,3.5
480,3.5
480,5
480,3.5
480,4
480,2
480,4.5
480,5
480,3
480,4
480,3
480,4
480,4
480,3
480,4
480,4
480,3
480,2
480,5
480,0.5
480,4
480,3
480,5
480,4.5
480,4
480,4
480,5
480,4
480,4
480,5
480,3.5
480,3
480,4
480,4
480,3.5
480,4
480,3
480,4
480,4.5
480,4
480,1
480,3.5
480,4
480,4
480,5
480,4
480,4
480,4
480,4.5
480,4
480,5
480,4
480,4
480,5
480,4.5
480,4
480,2
480,3
480,4
480,4
480,5
480,5
480,4
480,4
480,5
480,3
480,4
480,5
480,5
480,5
480,4
480,3
480,4
480,3
480,2.5
480,4
480,3
480,3
480,5
500,3
500,5
500,2
500,3.5
500,2
500,2.5
500,3
500,5
500,4
500,1
500,3
500,3
500,3
500,3
500,3.5
500,3
500,4
500,2.5
500,3
500,4
500,3
500,3
500,4
500,3
500,4
500,4
500,2.5
500,4
500,3
500,3
500,3
500,2
500,2
500,5
500,4
500,4
500,4
500,5
500,4
500,3
500,4
500,1.5
500,3
500,3
500,2
500,3.5
500,4
500,4
500,4
500,5
500,3
500,3.5
500,4.5
500,4
500,4
500,3
500,3.5
500,4
500,3
500,5
500,3.5
500,3
500,4
500,3
500,3.5
500,1
500,3
500,2
500,3
500,3.5
500,4
500,3
500,3.5
500,3.5
500,3
500,3
500,4
500,3.5
500,3
500,5
500,3
500,2
500,3
500,3
500,4
500,4
500,3
500,2.5
500,4
500,3
500,5
500,4
500,4
500,3
500,3.5
500,2.5
500,3
500,5
500,1
500,3.5
500,2
500,4
500,3.5
500,3
500,3
500,3
500,4
500,3
500,3
500,0.5
500,4
500,2.5
500,3
500,3.5
500,4
500,3.5
500,3.5
500,3.5
500,3.5
500,3
500,5
500,3.5
500,3
500,4.5
500,2
500,3.5
500,4
500,3
500,3.5
500,4
500,4
500,5
500,5
500,5
500,5
500,2.5
500,5
500,2.5
500,4
500,3
500,4
500,4
500,3
500,2
527,5
527,0.5
527,5
527,3
527,5
527,3
